,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
330,Math Bug 84 - Strong Oracle,294,1169,23,97,0,0,2,11,0,0,29,103,0,4,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testRosenbrock,MATH,84
331,Math Bug 74 - Strong Oracle,2471,36020,142,2319,0,0,136,2236,15,50,128,468,0,2,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testNoDenseOutput,MATH,74
332,Math Bug 6 - Strong Oracle,1392,6499,92,337,0,0,30,294,8,78,121,260,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize1,MATH,6
333,Math Bug 6 - Strong Oracle,848,3749,39,144,0,0,30,198,8,53,63,119,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize1,MATH,6
334,Math Bug 10 - Strong Oracle,1069,14230,47,1424,0,0,57,564,9,9,25,84,0,620,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testAtan2,MATH,10
335,Math Bug 66 - Strong Oracle,228,251,16,19,0,0,3,3,0,0,23,25,0,3,org.apache.commons.math.optimization.general.PowellOptimizerTest.testSumSinc,MATH,66
336,Math Bug 66 - Strong Oracle,519,8805,49,829,0,0,18,443,1,5,35,399,0,3,org.apache.commons.math.optimization.general.PowellOptimizerTest.testSumSinc,MATH,66
337,Math Bug 66 - Strong Oracle,304,327,27,30,0,0,7,7,0,0,27,29,0,76,org.apache.commons.math.optimization.general.PowellOptimizerTest.testSumSinc,MATH,66
338,Math Bug 66 - Strong Oracle,159,491,16,85,0,0,0,0,0,0,9,18,0,10,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66
339,Math Bug 66 - Strong Oracle,479,6474,57,712,0,0,15,357,1,9,21,288,0,10,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66
340,Math Bug 66 - Strong Oracle,235,567,27,96,0,0,4,4,0,0,13,22,0,241,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest.testSinMin,MATH,66
341,Math Bug 6 - Strong Oracle,1116,2178,91,263,0,0,6,15,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,6
342,Math Bug 34 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.genetics.ListPopulationTest.testIterator,MATH,34
343,Math Bug 64 - Strong Oracle,915,10448,72,905,0,0,31,507,8,47,36,232,0,30,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit04,MATH,64
344,Math Bug 6 - Strong Oracle,1979,207757,198,27226,0,0,3,577,2,105,314,20490,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath286,MATH,6
345,Math Bug 45 - Strong Oracle,827,827,9,9,0,0,0,0,1,1,8,8,0,1,org.apache.commons.math.linear.OpenMapRealMatrixTest.testMath679,MATH,45
346,Math Bug 53 - Strong Oracle,91,129,10,12,0,0,0,0,0,0,15,18,0,8,org.apache.commons.math.complex.ComplexTest.testAsinInf,MATH,53
347,Math Bug 6 - Strong Oracle,1100,45671,87,3155,0,0,42,2454,0,0,66,1741,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testMinEndpoints,MATH,6
348,Math Bug 6 - Strong Oracle,6937,209080,134,6730,0,0,82,12748,15,312,578,8013,0,1,org.apache.commons.math3.fitting.HarmonicFitterTest.test1PercentError,MATH,6
349,Math Bug 6 - Strong Oracle,1204,5947,99,430,0,0,42,268,1,3,71,256,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testMath855,MATH,6
350,Math Bug 24 - Strong Oracle,1085,7302,76,480,0,0,42,377,1,6,71,298,0,2,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testSinMin,MATH,24
351,Math Bug 6 - Strong Oracle,5742,29822736,449,3368518,0,0,209,415863,35,4058,628,2747491,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testCigar,MATH,6
352,Math Bug 6 - Strong Oracle,1451,21054,128,2709,0,0,2,43,2,18,230,2127,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath434UnfeasibleSolution,MATH,6
353,Math Bug 84 - Strong Oracle,109,127,4,5,0,0,0,0,0,0,21,25,0,77,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testMath283,MATH,84
354,Math Bug 74 - Strong Oracle,3346,10681296,197,830368,0,0,151,461552,22,61003,201,151047,0,1,org.apache.commons.math.ode.sampling.NordsieckStepInterpolatorTest.derivativesConsistency,MATH,74
355,Math Bug 6 - Strong Oracle,1921,35963,181,4745,0,0,3,67,2,23,306,3709,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMinimization,MATH,6
356,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testInconsistentEquations,MATH,6
357,Math Bug 24 - Strong Oracle,9,9,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testMath832,MATH,24
358,Math Bug 6 - Strong Oracle,6482,-1194839316,496,1388782695,0,0,266,140284775,46,686730,692,1104586091,0,47,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testConstrainedRosenWithMoreInterpolationPoints,MATH,6
359,Math Bug 82 - Strong Oracle,461,8991,52,972,0,0,2,59,2,13,68,919,0,11,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath288,MATH,82
360,Math Bug 68 - Strong Oracle,41,1123,2,101,0,0,2,100,1,1,2,2,0,1,org.apache.commons.math.optimization.general.MinpackTest.testMinpackLinearRank1,MATH,68
361,Math Bug 6 - Strong Oracle,322,432,24,50,0,0,1,1,0,0,36,36,0,2,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testMissingMaxEval,MATH,6
362,Math Bug 22 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.distribution.UniformRealDistributionTest.testIsSupportUpperBoundInclusive,MATH,22
363,Math Bug 74 - Strong Oracle,1315,12342,112,1063,0,0,31,489,7,35,113,389,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testSmallLastStep,MATH,74
364,Math Bug 88 - Strong Oracle,71,122,3,8,0,0,1,3,0,0,8,10,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath272,MATH,88
365,Math Bug 6 - Strong Oracle,538,818,43,94,0,0,0,0,0,0,74,87,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testRelativeToleranceOnScaledValues,MATH,6
366,Math Bug 99 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.util.MathUtilsTest.testLcm,MATH,99
367,Math Bug 74 - Strong Oracle,2037,2626498,155,239524,0,0,49,126780,14,2902,158,30420,0,1,org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobiansTest.testStepHandlerResult,MATH,74
368,Math Bug 21 - Strong Oracle,2465,-1401680005,195,936312330,0,0,27,62426057,8,860415,201,673214641,0,13,org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testGLSEfficiency,MATH,21
369,Math Bug 21 - Strong Oracle,2542,-1401679870,199,936312345,0,0,28,62426059,8,860415,202,673214643,0,78,org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testGLSEfficiency,MATH,21
370,Math Bug 83 - Strong Oracle,85,214,11,26,0,0,0,0,0,0,12,29,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testLargeModel,MATH,83
371,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testMoreEstimatedParametersSimple,MATH,6
372,Math Bug 6 - Strong Oracle,1016,3534,81,445,0,0,2,30,0,0,137,344,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBard,MATH,6
373,Math Bug 52 - Strong Oracle,341,359,1,1,0,0,34,34,2,2,17,17,0,1,org.apache.commons.math.geometry.euclidean.threed.RotationTest.testIssue639,MATH,52
374,Math Bug 6 - Strong Oracle,1190,4281,102,507,0,0,5,56,1,1,127,269,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testLeastSquares3,MATH,6
375,Math Bug 6 - Strong Oracle,617,1763,47,188,0,0,5,26,1,1,66,123,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testLeastSquares3,MATH,6
376,Math Bug 24 - Strong Oracle,1530,18641,111,1623,0,0,56,768,3,76,101,880,0,2,org.apache.commons.math3.optimization.direct.PowellOptimizerTest.testSumSinc,MATH,24
377,Math Bug 6 - Strong Oracle,5679,25073809,443,2878707,0,0,206,317246,33,2297,619,2355228,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testSphere,MATH,6
378,Math Bug 74 - Strong Oracle,1778,3642119,135,212651,0,0,62,247120,14,6984,126,38068,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testKepler,MATH,74
379,Math Bug 39 - Strong Oracle,1393,4217,82,294,0,0,52,160,6,12,82,176,0,402,org.apache.commons.math.ode.JacobianMatricesTest.testHighAccuracyExternalDifferentiation,MATH,39
380,Math Bug 6 - Strong Oracle,1379,6423,90,327,0,0,30,294,8,78,121,260,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize2,MATH,6
381,Math Bug 6 - Strong Oracle,836,3696,38,140,0,0,30,198,8,52,63,119,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaximize2,MATH,6
382,Math Bug 91 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.fraction.FractionTest.testCompareTo,MATH,91
383,Math Bug 68 - Strong Oracle,41,67,2,5,0,0,2,4,1,1,2,2,0,1,org.apache.commons.math.optimization.general.MinpackTest.testMinpackFreudensteinRoth,MATH,68
384,Math Bug 6 - Strong Oracle,5553,9435,85,265,0,0,2,8,0,0,518,970,0,1,org.apache.commons.math3.fitting.CurveFitterTest.testMath303,MATH,6
385,Math Bug 44 - Strong Oracle,3379,12819821,205,769109,0,0,93,659079,7,66185,248,400904,0,24,org.apache.commons.math.ode.nonstiff.MidpointIntegratorTest.testDecreasingSteps,MATH,44
386,Math Bug 16 - Strong Oracle,2512,93286,108,6874,1,22,140,3929,26,572,84,6586,0,12,org.apache.commons.math3.linear.RealVectorTest.testMapToSelf,MATH,16
387,Math Bug 6 - Strong Oracle,1036,2460,81,265,0,0,4,30,0,0,137,253,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters,MATH,6
388,Math Bug 57 - Strong Oracle,377,22544,35,2059,0,0,4,406,1,12,56,2328,0,1,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.dimension2,MATH,57
389,Math Bug 6 - Strong Oracle,4339,18039,86,1530,0,0,16,365,1,11,396,1426,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testQuinticMax,MATH,6
390,Math Bug 64 - Strong Oracle,1545,7984,122,689,0,0,57,358,21,62,39,90,0,54,org.apache.commons.math.optimization.general.MinpackTest.testMinpackBard,MATH,64
391,Math Bug 64 - Strong Oracle,1455,3847,130,404,0,0,47,130,9,13,53,74,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,64
392,Math Bug 64 - Strong Oracle,35,59,2,5,0,0,1,1,1,1,5,8,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,64
393,Math Bug 6 - Strong Oracle,1017,2865,82,356,0,0,2,20,0,0,137,289,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBrownAlmostLinear,MATH,6
394,Math Bug 6 - Strong Oracle,1016,2864,81,355,0,0,2,20,0,0,137,289,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackLinearRank1ZeroColsAndRows,MATH,6
395,Math Bug 6 - Strong Oracle,2657,274510,138,17049,0,0,82,12621,15,309,237,12555,0,1,org.apache.commons.math3.fitting.HarmonicFitterTest.testUnsorted,MATH,6
396,Math Bug 68 - Strong Oracle,41,243,2,21,0,0,2,20,1,1,2,2,0,1,org.apache.commons.math.optimization.general.MinpackTest.testMinpackJennrichSampson,MATH,68
397,Math Bug 40 - Strong Oracle,528,1460,42,137,0,0,7,16,2,9,54,105,0,93,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testIssue716,MATH,40
398,Math Bug 74 - Strong Oracle,1793,1640755,145,146699,0,0,42,65508,16,4071,146,49853,0,402,org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobiansTest.testHighAccuracyExternalDifferentiation,MATH,74
399,Math Bug 6 - Strong Oracle,1167,3073,93,354,0,0,10,51,0,0,139,247,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testNoDependency,MATH,6
400,Math Bug 6 - Strong Oracle,1169,8144,89,605,0,0,12,420,1,40,144,489,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBox3Dimensional,MATH,6
401,Math Bug 6 - Strong Oracle,1294,4447,110,582,0,0,3,4,0,0,203,472,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath290LEQ,MATH,6
402,Math Bug 38 - Strong Oracle,342,3774,19,418,0,0,3,3,2,2,56,403,0,1,org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest.testConstrainedRosenWithMoreInterpolationPoints,MATH,38
403,Math Bug 6 - Strong Oracle,2792,158349,192,20453,0,0,3,456,2,100,327,15658,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testRestrictVariablesToNonNegative,MATH,6
404,Math Bug 44 - Strong Oracle,3479,18618400,206,867457,0,0,112,1589491,8,111069,246,439655,0,24,org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDecreasingSteps,MATH,44
405,Math Bug 44 - Strong Oracle,3885,38557020,233,1631570,0,0,116,3097258,8,152704,286,724420,0,1,org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDecreasingSteps,MATH,44
406,Math Bug 30 - Strong Oracle,428,444,18,20,0,0,15,15,3,3,22,24,0,1,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testBigDataSet,MATH,30
407,Math Bug 6 - Strong Oracle,1283,2863,128,376,0,0,4,6,0,0,191,330,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath290GEQ,MATH,6
408,Math Bug 64 - Strong Oracle,883,21672,66,1765,0,0,30,1065,8,14,36,547,0,7,org.apache.commons.math.optimization.fitting.HarmonicFitterTest.testInitialGuess,MATH,64
409,Math Bug 83 - Strong Oracle,85,214,11,26,0,0,0,0,0,0,12,29,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMinimization,MATH,83
410,Math Bug 39 - Strong Oracle,1407,3884,85,278,0,0,52,151,6,9,82,159,0,410,org.apache.commons.math.ode.JacobianMatricesTest.testLowAccuracyExternalDifferentiation,MATH,39
411,Math Bug 6 - Strong Oracle,1169,45286,89,3153,0,0,12,2730,1,260,144,2194,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackOsborne2,MATH,6
412,Math Bug 74 - Strong Oracle,649,5948,33,489,0,0,38,274,10,15,37,88,0,1,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.testMinStep,MATH,74
413,Math Bug 83 - Strong Oracle,79,114,8,12,0,0,0,0,0,0,12,16,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath286,MATH,83
414,Math Bug 6 - Strong Oracle,238,291,9,19,0,0,0,0,0,0,34,37,0,1,org.apache.commons.math3.fitting.HarmonicFitterTest.testPreconditions1,MATH,6
415,Math Bug 39 - Strong Oracle,1929,26329,109,1713,0,0,75,1208,5,40,134,1033,0,1,org.apache.commons.math.ode.JacobianMatricesTest.testParameterizable,MATH,39
416,Math Bug 40 - Strong Oracle,402,2733,38,275,0,0,7,28,3,49,30,75,0,3,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testQuinticZero,MATH,40
417,Math Bug 6 - Strong Oracle,622,1308,47,129,0,0,3,22,0,0,75,105,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testCircleFitting,MATH,6
418,Math Bug 64 - Strong Oracle,915,14468,72,1250,0,0,31,717,8,62,36,322,0,6,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit05,MATH,64
419,Math Bug 6 - Strong Oracle,1017,1793,82,212,0,0,2,4,0,0,137,201,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackFreudensteinRoth,MATH,6
420,Math Bug 6 - Strong Oracle,1012,3496,82,379,0,0,2,8,1,1,120,333,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testPowell,MATH,6
421,Math Bug 6 - Strong Oracle,439,1233,27,125,0,0,2,8,1,1,59,114,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testPowell,MATH,6
422,Math Bug 6 - Strong Oracle,1116,2178,91,263,0,0,6,15,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testInconsistentEquations,MATH,6
423,Math Bug 6 - Strong Oracle,142,142,2,2,0,0,0,0,0,0,25,25,0,2,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest.testGetOptimaBeforeOptimize,MATH,6
424,Math Bug 74 - Strong Oracle,3487,516998,205,44660,0,0,151,15251,22,2794,213,13069,0,6,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.polynomial,MATH,74
425,Math Bug 6 - Strong Oracle,1049,17889,81,1741,0,0,4,522,0,0,139,1485,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFittingBadInit,MATH,6
426,Math Bug 64 - Strong Oracle,977,21766,68,1767,0,0,30,1065,8,14,37,548,0,6,org.apache.commons.math.optimization.fitting.HarmonicFitterTest.test1PercentError,MATH,64
427,Math Bug 18 - Strong Oracle,2718,21002,255,2691,3,15,34,94,14,15,328,1867,0,318,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testFitAccuracyDependsOnBoundary,MATH,18
428,Math Bug 74 - Strong Oracle,1741,2367658,134,121114,0,0,79,223614,20,15820,122,21554,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54StepInterpolatorTest.derivativesConsistency,MATH,74
429,Math Bug 74 - Strong Oracle,3322,408091,195,30678,0,0,150,15332,22,2715,200,7833,0,7,org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.testIncreasingTolerance,MATH,74
430,Math Bug 39 - Strong Oracle,1572,14381,104,1092,0,0,48,563,5,8,136,681,0,205,org.apache.commons.math.ode.JacobianMatricesTest.testAnalyticalDifferentiation,MATH,39
431,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testRedundantEquations,MATH,6
432,Math Bug 64 - Strong Oracle,915,5356,72,468,0,0,31,241,8,28,36,118,0,7,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit07,MATH,64
433,Math Bug 6 - Strong Oracle,4905,7891,59,146,0,0,0,0,0,0,416,755,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testConstraintsUnsupported,MATH,6
434,Math Bug 6 - Strong Oracle,1296,94863,95,12805,0,0,8,11,6,6,150,8706,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testMaxEvaluations,MATH,6
435,Math Bug 87 - Strong Oracle,261,367,30,40,0,0,1,1,0,0,35,44,0,1,org.apache.commons.math.optimization.linear.SimplexSolverTest.testSingleVariableAndConstraint,MATH,87
436,Math Bug 66 - Strong Oracle,30,30,1,1,0,0,0,0,0,0,2,2,0,2,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testMinEndpoints,MATH,66
437,Math Bug 66 - Strong Oracle,269,6227,27,646,0,0,15,394,0,0,14,276,0,2,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testMinEndpoints,MATH,66
438,Math Bug 66 - Strong Oracle,105,105,11,11,0,0,4,4,0,0,6,6,0,63,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testMinEndpoints,MATH,66
